0.000
0.000
0.000
0.029
0.000
0.000
0.029
0.000
0.000
0.000
0.000
0.059
0.000
0.000
0.000
0.000
0.000
0.000
42.282
8.837
0.628
46.040
4.673
43.317
27.421
1.933
51.270
3.982
45.110
74.490
4.058
44.745
7.057
14.847
37.368
5.351
34.538
12.490
-38.899
0.000
26.367
26.058
25.956
26.058
26.367
26.058
26.058
26.058
26.058
26.161
26.161
26.264
26.367
26.367
26.367
26.575
26.471
26.471
26.471
26.575
26.679
26.471
26.575
26.679
26.994
26.575
26.575
26.679
26.679
26.575
26.575
26.889
26.994
26.784
26.994
26.575
26.784
26.471
26.679
26.679
26.575
26.575
26.679
26.575
26.575
26.679
27.100
26.679
26.575
26.679
26.784
26.679
26.679
26.994
26.679
26.679
26.994
26.679
26.994
26.994
27.207
26.679
26.679
26.679
26.679
26.679
26.679
26.679
26.784
26.679
27.100
26.679
26.994
26.679
26.994
26.994
26.575
26.679
26.679
26.679
26.784
26.679
26.784
26.575
26.994
26.575
26.784
26.679
26.679
26.679
26.679
26.784
26.784
26.784
26.679
26.679
26.784
26.575
26.994
26.784
27.100
26.575
26.679
26.784
27.207
26.679
27.100
26.784
26.679
26.679
26.679
26.679
26.784
26.679
26.784
27.207
26.679
26.575
27.100
26.679
26.575
27.100
27.100
26.784
26.994
26.784
26.784
26.679
26.784
26.679
26.679
26.679
26.784
26.679
26.679
26.889
27.207
26.994
27.100
26.784
26.994
26.889
26.994
26.784
26.784
26.679
26.784
26.784
26.784
26.784
26.784
26.784
26.784
26.784
26.889
26.889
27.207
26.784
26.679
26.784
26.679
26.784
26.889
26.889
26.784
26.679
26.784
26.889
26.679
26.784
26.784
26.784
26.784
26.784
26.784
26.784
26.679
26.889
26.784
26.679
26.784
26.784
26.784
26.784
26.784
26.784
26.784
26.784
26.784
26.679
26.784
26.784
26.679
26.471
27.100
26.679
26.994
26.575
26.575
26.471
26.575
26.471
26.367
26.471
26.161
26.471
26.889
26.367
26.471
26.679
26.367
26.471
26.367
26.264
26.367
26.264
26.784
26.471
26.367
26.367
26.679
26.367
26.264
26.367
26.367
26.367
26.471
26.889
26.471
26.471
26.471
26.784
26.471
26.784
26.575
26.889
26.784
26.994
27.313
27.100
27.313
27.313
27.528
27.636
27.853
27.636
27.636
27.636
27.528
27.744
27.853
27.853
27.853
27.853
27.962
28.072
28.072
28.072
28.182
28.072
28.072
28.072
28.182
28.182
28.182
